,Treatment,true_ite,predicted_ite,diff_ite,yf_true,yf_hat,diff_yf_DR,diff_yf_w/oDR,diff_yf_DR_prob,diff_yf_w/oDR_prob,diff_yf_DR <= diff_yf_w/oDR _values
806,1,0,-0.014944561,0.014944561,0,0.075640254,0.075640254,0.086614735,0.000153185,0.00017036,1
807,0,-1,-0.012618929,0.987381101,1,0.193659693,0.806340337,0.777823091,0.001632986,0.001529873,0
808,0,0,-0.047570072,0.047570072,0,0.163225085,0.163225085,0.209567755,0.00033056,0.000412192,1
809,0,0,0.001070246,0.001070246,0,0.083929002,0.083929002,0.100651503,0.000169971,0.000197968,1
810,0,-1,-0.01764299,0.982357025,1,0.094318889,0.905681133,0.885894299,0.001834169,0.001742435,0
811,0,0,-0.01076404,0.01076404,0,0.117357083,0.117357083,0.162040308,0.000237669,0.000318711,1
812,0,0,-0.030877836,0.030877836,0,0.124452248,0.124452248,0.144206345,0.000252038,0.000283634,1
813,0,0,-0.017765284,0.017765284,0,0.101549,0.101549,0.112810768,0.000205655,0.000221884,1
814,1,0,-0.018071994,0.018071994,0,0.074937813,0.074937813,0.090122201,0.000151763,0.000177258,1
815,1,0,-0.01849138,0.01849138,0,0.076520339,0.076520339,0.07993643,0.000154968,0.000157224,1
816,1,0,-0.00763423,0.00763423,0,0.084822685,0.084822685,0.103633054,0.000171781,0.000203832,1
817,1,0,-0.023724578,0.023724578,0,0.060089894,0.060089894,0.059672479,0.000121693,0.000117368,0
818,1,0,-0.010979824,0.010979824,0,0.081996277,0.081996277,0.104920007,0.000166057,0.000206364,1
819,1,-1,-0.065445334,0.934554696,0,0.1670935,0.1670935,0.224731758,0.000338395,0.000442017,1
820,1,0,-0.026513129,0.026513129,0,0.081532165,0.081532165,0.095770471,0.000165117,0.000188368,1
821,0,0,-0.020103499,0.020103499,0,0.085246973,0.085246973,0.094679847,0.000172641,0.000186223,1
822,1,1,0.03814514,0.961854875,1,0.226692662,0.773307323,0.72453618,0.001566088,0.001425065,0
823,0,0,0.00055562,0.00055562,0,0.158044487,0.158044487,0.199466422,0.000320069,0.000392324,1
824,0,0,-0.014925301,0.014925301,0,0.167632923,0.167632923,0.216991484,0.000339487,0.000426793,1
825,0,0,-0.021547779,0.021547779,0,0.090590782,0.090590782,0.105808862,0.000183463,0.000208112,1
826,1,0,-0.003420517,0.003420517,0,0.082711287,0.082711287,0.106348597,0.000167505,0.000209173,1
827,1,0,-0.00596185,0.00596185,0,0.091196842,0.091196842,0.127919346,0.00018469,0.0002516,1
828,0,0,-0.024648517,0.024648517,0,0.119704567,0.119704567,0.157479912,0.000242423,0.000309742,1
829,0,0,-0.004132189,0.004132189,0,0.089362636,0.089362636,0.106354691,0.000180976,0.000209185,1
830,1,0,-0.019222446,0.019222446,0,0.067361414,0.067361414,0.067976423,0.000136419,0.0001337,1
831,0,0,-0.035388473,0.035388473,0,0.092104666,0.092104666,0.113249846,0.000186529,0.000222747,1
832,0,1,-0.006297141,1.006297112,0,0.112740867,0.112740867,0.165061146,0.000228321,0.000324653,1
833,1,0,-0.002359211,0.002359211,0,0.074514478,0.074514478,0.071060292,0.000150905,0.000139766,0
834,1,0,-0.012999527,0.012999527,0,0.076481782,0.076481782,0.093652055,0.00015489,0.000184201,1
835,1,0,-0.030430615,0.030430615,1,0.328693569,0.671306431,0.561478674,0.001359517,0.001104353,0
836,0,0,-0.012065552,0.012065552,0,0.081585102,0.081585102,0.095087521,0.000165225,0.000187024,1
837,0,0,-0.02684819,0.02684819,0,0.121116802,0.121116802,0.153231695,0.000245284,0.000301386,1
838,0,0,-0.094565243,0.094565243,1,0.313748449,0.686251521,0.542093456,0.001389784,0.001066225,0
839,0,0,-0.01530356,0.01530356,0,0.085375085,0.085375085,0.102690816,0.0001729,0.000201979,1
840,1,0,-0.006458454,0.006458454,0,0.092132427,0.092132427,0.124960065,0.000186585,0.00024578,1
841,1,0,-0.144248575,0.144248575,1,0.269300848,0.730699182,0.608204603,0.001479799,0.001196257,0
842,1,1,-0.112894297,1.112894297,1,0.29000169,0.70999831,0.591098487,0.001437876,0.001162611,0
843,0,-1,-0.128668249,0.871331751,1,0.39197886,0.60802114,0.460141242,0.001231353,0.000905036,0
844,1,0,-0.03002537,0.03002537,0,0.075176388,0.075176388,0.08931224,0.000152246,0.000175665,1
845,0,0,-0.069249317,0.069249317,0,0.275263548,0.275263548,0.373985827,0.000557459,0.00073558,1
846,1,0,-0.03663899,0.03663899,0,0.058655746,0.058655746,0.068073474,0.000118789,0.000133891,1
847,1,0,0.032192439,0.032192439,0,0.195449948,0.195449948,0.247037411,0.000395822,0.000485889,1
848,1,0,-0.010557838,0.010557838,0,0.084822372,0.084822372,0.10789153,0.000171781,0.000212208,1
849,1,0,-0.020105541,0.020105541,0,0.074738726,0.074738726,0.097325094,0.000151359,0.000191425,1
850,1,0,-0.021515712,0.021515712,0,0.078629546,0.078629546,0.098601326,0.000159239,0.000193936,1
851,0,0,-0.014900833,0.014900833,0,0.098951302,0.098951302,0.127722383,0.000200394,0.000251213,1
852,0,0,-0.022852294,0.022852294,0,0.094228275,0.094228275,0.112167418,0.000190829,0.000220618,1
853,0,-1,0.0517039,1.05170393,1,0.164740339,0.835259676,0.736649394,0.001691553,0.00144889,0
854,0,1,-0.086064443,1.086064458,0,0.265581191,0.265581191,0.360603988,0.00053785,0.000709259,1
855,0,0,-0.034850135,0.034850135,0,0.179492265,0.179492265,0.245352164,0.000363504,0.000482575,1
856,0,0,-0.06539607,0.06539607,1,0.410797089,0.589202881,0.410780191,0.001193243,0.000807949,0
857,0,0,-0.017201036,0.017201036,0,0.091761731,0.091761731,0.107966848,0.000185834,0.000212356,1
858,1,0,-0.01519189,0.01519189,0,0.093956791,0.093956791,0.11779689,0.00019028,0.000231691,1
859,0,0,0.038920239,0.038920239,0,0.128113851,0.128113851,0.149311095,0.000259454,0.000293675,1
860,1,0,-0.016309097,0.016309097,0,0.078061439,0.078061439,0.091610312,0.000158089,0.000180185,1
861,0,0,0.025092304,0.025092304,1,0.293516457,0.706483543,0.559906781,0.001430758,0.001101261,0
862,1,0,0.009464562,0.009464562,0,0.129906952,0.129906952,0.160275191,0.000263085,0.00031524,1
863,0,0,-0.014810912,0.014810912,0,0.103030622,0.103030622,0.132828251,0.000208656,0.000261255,1
864,1,1,-0.049358547,1.049358606,1,0.274709284,0.725290716,0.607332766,0.001468845,0.001194542,0
865,0,0,-0.024113551,0.024113551,0,0.097515948,0.097515948,0.11945644,0.000197488,0.000234955,1
866,1,0,-0.028500497,0.028500497,0,0.07632269,0.07632269,0.084717028,0.000154567,0.000166627,1
867,0,0,-0.024144724,0.024144724,0,0.094740279,0.094740279,0.10678912,0.000191866,0.00021004,1
868,1,-1,-0.017609157,0.982390821,0,0.066553235,0.066553235,0.079181433,0.000134782,0.000155739,1
869,1,0,0.00533469,0.00533469,0,0.201258168,0.201258168,0.252913952,0.000407584,0.000497448,1
870,1,0,-0.023735173,0.023735173,0,0.065389223,0.065389223,0.072382785,0.000132425,0.000142367,1
871,0,0,-0.029831208,0.029831208,0,0.100434691,0.100434691,0.118268713,0.000203398,0.000232619,1
872,0,0,-0.025559738,0.025559738,0,0.099975497,0.099975497,0.120299757,0.000202469,0.000236613,1
873,0,0,-0.007044785,0.007044785,0,0.103684537,0.103684537,0.134470582,0.00020998,0.000264486,1
874,0,0,-0.009584293,0.009584293,0,0.093493864,0.093493864,0.105546452,0.000189342,0.000207596,1
875,1,0,-0.000617862,0.000617862,0,0.099627659,0.099627659,0.135954037,0.000201764,0.000267403,1
876,1,0,-0.013238333,0.013238333,0,0.072871484,0.072871484,0.086475655,0.000147578,0.000170086,1
877,1,0,-0.023844466,0.023844466,0,0.093777254,0.093777254,0.119813539,0.000189916,0.000235657,1
878,1,-1,-0.02504864,0.974951386,0,0.059541617,0.059541617,0.071474701,0.000120583,0.000140581,1
879,1,0,-0.021460488,0.021460488,0,0.113841861,0.113841861,0.145364538,0.00023055,0.000285912,1
880,1,-1,-0.005236045,0.99476397,0,0.129323632,0.129323632,0.184478059,0.000261904,0.000362843,1
881,1,0,-0.026114404,0.026114404,0,0.070827715,0.070827715,0.077638194,0.000143439,0.000152704,1
882,0,0,-0.026578397,0.026578397,0,0.087824449,0.087824449,0.103841394,0.00017786,0.000204242,1
883,0,0,0.068360656,0.068360656,1,0.264649391,0.735350609,0.567144811,0.001489219,0.001115497,0
884,0,0,-0.096901402,0.096901402,0,0.227620855,0.227620855,0.296765506,0.000460974,0.000583698,1
885,0,0,-0.02799467,0.02799467,1,0.117032409,0.882967591,0.85441196,0.00178817,0.001680513,0
886,0,0,-0.01781787,0.01781787,0,0.082474254,0.082474254,0.092605546,0.000167025,0.000182143,1
887,0,0,-0.02284658,0.02284658,0,0.098125055,0.098125055,0.103766605,0.000198721,0.000204095,1
888,1,0,-0.038880408,0.038880408,0,0.072616808,0.072616808,0.083075255,0.000147062,0.000163398,1
889,1,0,-0.010103978,0.010103978,0,0.085211717,0.085211717,0.104311593,0.000172569,0.000205167,1
890,0,0,0.004562855,0.004562855,0,0.129164398,0.129164398,0.169439673,0.000261581,0.000333265,1
891,1,0,-0.019972473,0.019972473,1,0.335560262,0.664439738,0.504471958,0.001345611,0.000992228,0
892,0,1,0.043113723,0.956886292,0,0.240172371,0.240172371,0.391509533,0.000486393,0.000770047,1
893,1,0,-0.016055256,0.016055256,0,0.0791208,0.0791208,0.106571145,0.000160234,0.000209611,1
894,0,0,-0.027245022,0.027245022,0,0.108018138,0.108018138,0.135511801,0.000218756,0.000266533,1
895,1,1,-0.014457196,1.014457226,1,0.327969521,0.672030449,0.530073524,0.001360984,0.001042583,0
896,1,0,-0.013265897,0.013265897,0,0.061681535,0.061681535,0.05971029,0.000124916,0.000117442,0
897,0,0,0.004610896,0.004610896,0,0.236626953,0.236626953,0.306726038,0.000479213,0.000603289,1
898,0,1,-0.036824308,1.036824346,0,0.130573854,0.130573854,0.172975719,0.000264436,0.00034022,1
899,1,0,-0.003981799,0.003981799,1,0.361977965,0.638022065,0.484329879,0.001292111,0.000952612,0
900,1,0,-0.027699888,0.027699888,0,0.057055064,0.057055064,0.062771268,0.000115547,0.000123463,1
901,0,0,-0.01614929,0.01614929,0,0.091067865,0.091067865,0.108669765,0.000184429,0.000213739,1
902,1,0,-0.013912559,0.013912559,0,0.178129792,0.178129792,0.217921987,0.000360745,0.000428623,1
903,0,0,-0.01814077,0.01814077,0,0.087423421,0.087423421,0.104032584,0.000177048,0.000204618,1
904,1,-1,0.021439284,1.021439314,0,0.267097414,0.267097414,0.347115457,0.000540921,0.000682729,1
905,1,0,-0.013333224,0.013333224,0,0.079812914,0.079812914,0.105984747,0.000161636,0.000208458,1
906,1,0,-0.016681224,0.016681224,0,0.10205631,0.10205631,0.143685713,0.000206683,0.00028261,1
907,0,0,-0.016539752,0.016539752,0,0.08893922,0.08893922,0.101921178,0.000180118,0.000200465,1
908,0,0,-0.050920587,0.050920587,0,0.110340185,0.110340185,0.147613943,0.000223459,0.000290337,1
909,0,0,-0.017968073,0.017968073,0,0.105846748,0.105846748,0.138215572,0.000214359,0.000271851,1
910,1,0,-0.009559266,0.009559266,0,0.100938432,0.100938432,0.127946883,0.000204419,0.000251654,1
911,1,0,-0.017342061,0.017342061,0,0.067208752,0.067208752,0.077398293,0.00013611,0.000152232,1
912,0,0,-0.019303083,0.019303083,0,0.094650112,0.094650112,0.119050384,0.000191684,0.000234156,1
913,1,0,-0.019515701,0.019515701,0,0.082631044,0.082631044,0.111499444,0.000167343,0.000219304,1
914,1,0,-0.027266826,0.027266826,0,0.059366997,0.059366997,0.059070531,0.000120229,0.000116184,0
915,1,0,-0.094602227,0.094602227,1,0.286467612,0.713532388,0.565396547,0.001445033,0.001112059,0
916,0,0,0.036876827,0.036876827,0,0.275235802,0.275235802,0.414500833,0.000557402,0.000815267,1
917,0,0,-0.020761803,0.020761803,0,0.087252043,0.087252043,0.086988926,0.000176701,0.000171095,0
918,1,0,-0.010488831,0.010488831,0,0.071747839,0.071747839,0.077576801,0.000145302,0.000152583,1
919,1,0,-0.024208844,0.024208844,0,0.064354368,0.064354368,0.070340179,0.000130329,0.00013835,1
920,1,0,-0.022041339,0.022041339,0,0.058079418,0.058079418,0.058914866,0.000117621,0.000115878,1
921,1,0,-0.022367381,0.022367381,0,0.06303703,0.06303703,0.072272636,0.000127661,0.000142151,1
922,0,-1,-0.012187026,0.987812996,1,0.083722956,0.916277051,0.912549853,0.001855627,0.001794863,0
923,1,0,-0.015045017,0.015045017,0,0.098985046,0.098985046,0.127807215,0.000200463,0.00025138,1
924,1,0,-0.172193766,0.172193766,0,0.237810791,0.237810791,0.417285234,0.00048161,0.000820744,1
925,0,0,-0.039014675,0.039014675,1,0.153141469,0.846858501,0.791955709,0.001715042,0.00155767,0
926,1,0,-0.077239305,0.077239305,1,0.309875816,0.690124154,0.55493176,0.001397627,0.001091476,0
927,1,0,-0.015242472,0.015242472,0,0.075053617,0.075053617,0.110851064,0.000151997,0.000218029,1
928,0,0,-0.007489823,0.007489823,0,0.083113655,0.083113655,0.088932328,0.00016832,0.000174918,1
929,0,0,0.064044356,0.064044356,1,0.24492678,0.75507319,0.618538499,0.00152916,0.001216582,0
930,1,0,-0.017803378,0.017803378,0,0.069980301,0.069980301,0.082783617,0.000141723,0.000162824,1
931,0,0,-0.031520307,0.031520307,1,0.364113152,0.635886848,0.463695884,0.001287786,0.000912027,0
932,1,0,-0.011003792,0.011003792,0,0.09658324,0.09658324,0.129530385,0.000195599,0.000254769,1
933,1,0,-0.033168517,0.033168517,0,0.078434981,0.078434981,0.092329077,0.000158845,0.000181599,1
934,0,0,-0.032179937,0.032179937,0,0.103444524,0.103444524,0.123289622,0.000209494,0.000242494,1
935,0,-1,-0.056265518,0.943734467,1,0.237923071,0.762076914,0.664656639,0.001543344,0.00130729,0
936,1,0,0.091221213,0.091221213,0,0.247823045,0.247823045,0.287428468,0.000501887,0.000565333,1
937,0,0,-0.009209342,0.009209342,0,0.086456239,0.086456239,0.098932154,0.00017509,0.000194586,1
938,0,0,0.012835577,0.012835577,0,0.162229642,0.162229642,0.23091647,0.000328544,0.000454182,1
939,1,0,-0.026466131,0.026466131,0,0.060430504,0.060430504,0.062473599,0.000122383,0.000122877,1
940,0,0,-0.020685062,0.020685062,1,0.103632249,0.896367729,0.88559556,0.001815307,0.001741847,0
941,0,0,-0.005980812,0.005980812,0,0.082120232,0.082120232,0.097812161,0.000166308,0.000192383,1
942,1,0,-0.014909446,0.014909446,0,0.190735266,0.190735266,0.241362363,0.000386274,0.000474727,1
943,1,0,-0.026628591,0.026628591,0,0.062519476,0.062519476,0.061312474,0.000126613,0.000120593,0
944,0,0,-0.006849483,0.006849483,0,0.199651018,0.199651018,0.277010441,0.00040433,0.000544842,1
945,0,0,0.008166462,0.008166462,1,0.133609071,0.866390944,0.813713551,0.001754599,0.001600465,0
946,0,0,-0.025938414,0.025938414,0,0.090607695,0.090607695,0.099589482,0.000183497,0.000195879,1
947,0,0,-0.028703883,0.028703883,0,0.092324361,0.092324361,0.106370822,0.000186974,0.000209217,1
948,0,0,-0.016175292,0.016175292,0,0.088313341,0.088313341,0.099055625,0.000178851,0.000194829,1
949,0,0,-0.017476663,0.017476663,0,0.156887591,0.156887591,0.214858443,0.000317726,0.000422598,1
950,1,0,-0.012141325,0.012141325,0,0.078421317,0.078421317,0.097402968,0.000158817,0.000191579,1
951,1,0,-0.026308045,0.026308045,0,0.153698161,0.153698161,0.201409668,0.000311267,0.000396146,1
952,0,0,-0.07627897,0.07627897,0,0.245383129,0.245383129,0.322487205,0.000496945,0.000634289,1
953,1,0,-0.060039811,0.060039811,0,0.079139583,0.079139583,0.093362011,0.000160272,0.00018363,1
954,1,0,-0.011991777,0.011991777,0,0.072483495,0.072483495,0.081986137,0.000146792,0.000161256,1
955,1,0,-0.028648056,0.028648056,0,0.079572231,0.079572231,0.099593081,0.000161148,0.000195886,1
956,1,0,-0.017906822,0.017906822,0,0.070138179,0.070138179,0.08310236,0.000142043,0.000163451,1
957,1,0,-0.004365534,0.004365534,0,0.08319585,0.08319585,0.111179225,0.000168487,0.000218675,1
958,0,0,-0.017108127,0.017108127,0,0.089007348,0.089007348,0.108368307,0.000180256,0.000213146,1
959,1,0,-0.029956639,0.029956639,1,0.203339681,0.796660304,0.69479084,0.001613382,0.00136656,0
960,1,0,-0.045591965,0.045591965,0,0.100214735,0.100214735,0.125206232,0.000202953,0.000246264,1
961,1,0,-0.018526874,0.018526874,0,0.069966845,0.069966845,0.082188129,0.000141696,0.000161653,1
962,1,0,-0.012719512,0.012719512,0,0.113506675,0.113506675,0.141393155,0.000229872,0.000278101,1
963,0,0,-0.035229821,0.035229821,0,0.090360671,0.090360671,0.103675336,0.000182997,0.000203915,1
964,0,0,-0.013580099,0.013580099,0,0.089462332,0.089462332,0.108239777,0.000181177,0.000212893,1
965,1,0,-0.022542536,0.022542536,0,0.066898264,0.066898264,0.077212572,0.000135481,0.000151867,1
966,1,0,0.045483142,0.045483142,0,0.338855565,0.338855565,0.442712367,0.000686244,0.000870756,1
967,1,0,-0.011719577,0.011719577,0,0.074758314,0.074758314,0.097489551,0.000151399,0.000191749,1
968,1,0,-0.015921913,0.015921913,0,0.071347117,0.071347117,0.081939153,0.000144491,0.000161163,1
969,0,0,-0.024411388,0.024411388,0,0.124534175,0.124534175,0.149972111,0.000252204,0.000294975,1
970,1,0,-0.027629111,0.027629111,0,0.059648011,0.059648011,0.067151748,0.000120798,0.000132078,1
971,0,0,-0.022453137,0.022453137,0,0.10724891,0.10724891,0.141933799,0.000217199,0.000279165,1
972,1,0,-0.012986384,0.012986384,0,0.072308421,0.072308421,0.090105228,0.000146438,0.000177225,1
973,1,0,-0.006105185,0.006105185,0,0.085162029,0.085162029,0.109719262,0.000172469,0.000215803,1
974,0,0,-0.00336735,0.00336735,0,0.092078358,0.092078358,0.114530712,0.000186475,0.000225266,1
975,0,0,-0.025506645,0.025506645,0,0.089740217,0.089740217,0.103549488,0.00018174,0.000203668,1
976,1,0,-0.028740242,0.028740242,0,0.058445893,0.058445893,0.055793822,0.000118364,0.000109739,0
977,0,0,-0.027026724,0.027026724,0,0.088695548,0.088695548,0.098709047,0.000179625,0.000194147,1
978,1,0,0.002718478,0.002718478,1,0.126876876,0.873123109,0.781109512,0.001768233,0.001536337,0
979,1,0,-0.053700179,0.053700179,1,0.163787425,0.836212575,0.799044847,0.001693482,0.001571614,0
980,0,0,-0.018158361,0.018158361,0,0.104082949,0.104082949,0.122235887,0.000210787,0.000240422,1
981,0,0,-0.022878192,0.022878192,0,0.102596112,0.102596112,0.125549614,0.000207776,0.000246939,1
982,1,0,-0.018691994,0.018691994,0,0.069642253,0.069642253,0.081661642,0.000141038,0.000160617,1
983,1,0,-0.015455894,0.015455894,0,0.095014669,0.095014669,0.119435705,0.000192422,0.000234914,1
984,1,0,-0.139570534,0.139570534,1,0.276124179,0.723875821,0.606586456,0.00146598,0.001193074,0
985,0,0,-0.013031773,0.013031773,0,0.089281686,0.089281686,0.107000075,0.000180812,0.000210455,1
986,1,0,-0.020375051,0.020375051,0,0.072461106,0.072461106,0.08993867,0.000146747,0.000176897,1
987,1,0,-0.026481438,0.026481438,0,0.061692882,0.061692882,0.058558367,0.000124939,0.000115176,0
988,1,0,-0.01623325,0.01623325,0,0.068110406,0.068110406,0.074560106,0.000137936,0.00014665,1
989,0,0,-0.011637829,0.011637829,1,0.132397428,0.867602587,0.830620944,0.001757053,0.001633719,0
990,0,0,-0.023274712,0.023274712,0,0.087016009,0.087016009,0.099212125,0.000176223,0.000195137,1
991,0,0,-0.020297289,0.020297289,0,0.085968114,0.085968114,0.098607555,0.000174101,0.000193948,1
992,0,0,-0.014020815,0.014020815,0,0.081260465,0.081260465,0.095516749,0.000164567,0.000187869,1
993,0,-1,-0.01429433,0.985705674,1,0.074036762,0.925963223,0.923285663,0.001875244,0.001815979,0
994,0,0,0.007854313,0.007854313,1,0.133919507,0.866080523,0.802590251,0.00175397,0.001578587,0
995,1,0,-0.011318386,0.011318386,0,0.080966033,0.080966033,0.094784103,0.000163971,0.000186428,1
996,0,0,-0.065204069,0.065204069,1,0.260245532,0.739754438,0.626624703,0.001498137,0.001232486,0
997,1,0,-0.016144373,0.016144373,0,0.067018338,0.067018338,0.075526141,0.000135724,0.00014855,1
998,0,0,-0.020667434,0.020667434,0,0.193087056,0.193087056,0.263806969,0.000391036,0.000518873,1
999,0,-1,-0.019052334,0.980947673,1,0.092938207,0.907061815,0.882450461,0.001836965,0.001735661,0
1000,1,0,-0.003476888,0.003476888,0,0.08537434,0.08537434,0.117686622,0.000172899,0.000231474,1
1001,0,0,-0.025572002,0.025572002,0,0.08669655,0.08669655,0.111732297,0.000175576,0.000219762,1
1002,1,0,-0.003783464,0.003783464,0,0.085597821,0.085597821,0.108359836,0.000173351,0.000213129,1
1003,1,0,-0.0061896,0.0061896,0,0.081684873,0.081684873,0.114565805,0.000165427,0.000225336,1
1004,1,-1,-0.017954603,0.982045412,0,0.08664424,0.08664424,0.111485168,0.00017547,0.000219276,1
1005,0,0,0.00495173,0.00495173,0,0.156526372,0.156526372,0.290872484,0.000316994,0.000572107,1
1006,0,0,-0.009113215,0.009113215,0,0.090138093,0.090138093,0.113285325,0.000182546,0.000222817,1
1007,1,0,0.006775707,0.006775707,1,0.273571879,0.726428151,0.630083084,0.001471149,0.001239289,0
